Nome da rede,Acuracia,Precisao,Recall,Camadas,neuronios,learning_rate,momentum
C1N4L4M7,0.604938268661499,0.7356321811676025,0.6095238327980042,1,4,0.4,0.7
C1N4L5M3,0.604938268661499,0.8059701323509216,0.5142857432365417,1,4,0.5,0.3
C1N4L5M4,0.654321014881134,0.6788321137428284,0.8857142925262451,1,4,0.5,0.4
C1N4L5M5,0.6481481194496155,0.6481481194496155,1.0,1,4,0.5,0.5
C1N4L5M6,0.6728395223617554,0.6666666865348816,0.9904761910438538,1,4,0.5,0.6
C1N4L5M7,0.6481481194496155,0.6481481194496155,1.0,1,4,0.5,0.7
C1N4L6M3,0.5493826866149902,0.8636363744735718,0.3619047701358795,1,4,0.6,0.3
C1N4L6M4,0.6975308656692505,0.6917808055877686,0.961904764175415,1,4,0.6,0.4
C1N4L6M5,0.6481481194496155,0.6481481194496155,1.0,1,4,0.6,0.5
C1N4L6M6,0.6481481194496155,0.6481481194496155,1.0,1,4,0.6,0.6
C1N4L6M7,0.6481481194496155,0.6481481194496155,1.0,1,4,0.6,0.7
C1N4L7M3,0.6481481194496155,0.6481481194496155,1.0,1,4,0.7,0.3
C1N4L7M4,0.6481481194496155,0.6481481194496155,1.0,1,4,0.7,0.4
C1N4L7M5,0.6481481194496155,0.6481481194496155,1.0,1,4,0.7,0.5
C1N4L7M6,0.4691357910633087,0.9523809552192688,0.190476194024086,1,4,0.7,0.6
C1N4L7M7,0.6481481194496155,0.6481481194496155,1.0,1,4,0.7,0.7
C1N8L3M3,0.709876537322998,0.6907894611358643,1.0,1,8,0.3,0.3
C1N8L3M4,0.6481481194496155,0.6481481194496155,1.0,1,8,0.3,0.4
C1N8L3M5,0.48765432834625244,0.8928571343421936,0.2380952388048172,1,8,0.3,0.5
C1N8L3M6,0.6481481194496155,0.6481481194496155,1.0,1,8,0.3,0.6
C1N8L3M7,0.7037037014961243,0.6912751793861389,0.9809523820877075,1,8,0.3,0.7
C1N8L4M3,0.5308641791343689,0.939393937587738,0.29523810744285583,1,8,0.4,0.3
C1N8L4M4,0.6481481194496155,0.6481481194496155,1.0,1,8,0.4,0.4
C1N8L4M5,0.7222222089767456,0.699999988079071,1.0,1,8,0.4,0.5
C1N8L4M6,0.7037037014961243,0.686274528503418,1.0,1,8,0.4,0.6
C1N8L4M7,0.6481481194496155,0.6481481194496155,1.0,1,8,0.4,0.7
C1N8L5M3,0.709876537322998,0.6907894611358643,1.0,1,8,0.5,0.3
C1N8L5M4,0.5493826866149902,0.9210526347160339,0.3333333432674408,1,8,0.5,0.4
C1N8L5M5,0.6481481194496155,0.6481481194496155,1.0,1,8,0.5,0.5
C1N8L5M6,0.4753086566925049,0.9545454382896423,0.20000000298023224,1,8,0.5,0.6
C1N8L5M7,0.604938268661499,0.8059701323509216,0.5142857432365417,1,8,0.5,0.7
C1N8L6M3,0.6913580298423767,0.7200000286102295,0.8571428656578064,1,8,0.6,0.3
C1N8L6M4,0.6851851940155029,0.6730769276618958,1.0,1,8,0.6,0.4
C1N8L6M5,0.654321014881134,0.6521739363670349,1.0,1,8,0.6,0.5
C1N8L6M6,0.7283950448036194,0.7747747898101807,0.8190476298332214,1,8,0.6,0.6
C1N8L6M7,0.6481481194496155,0.6481481194496155,1.0,1,8,0.6,0.7
C1N8L7M3,0.6913580298423767,0.6870748400688171,0.961904764175415,1,8,0.7,0.3
C1N8L7M4,0.6790123581886292,0.673202633857727,0.9809523820877075,1,8,0.7,0.4
C1N8L7M5,0.709876537322998,0.6933333277702332,0.9904761910438538,1,8,0.7,0.5
C1N8L7M6,0.6481481194496155,0.6481481194496155,1.0,1,8,0.7,0.6
C1N8L7M7,0.48765432834625244,0.9230769276618958,0.22857142984867096,1,8,0.7,0.7
C1N16L3M3,0.6728395223617554,0.6645569801330566,1.0,1,16,0.3,0.3
C1N16L3M4,0.6666666865348816,0.6861313581466675,0.8952381014823914,1,16,0.3,0.4
C1N16L3M5,0.6604938507080078,0.689393937587738,0.8666666746139526,1,16,0.3,0.5
C1N16L3M6,0.7222222089767456,0.8846153616905212,0.6571428775787354,1,16,0.3,0.6
C1N16L3M7,0.7037037014961243,0.6938775777816772,0.9714285731315613,1,16,0.3,0.7
C1N16L4M3,0.6481481194496155,0.6481481194496155,1.0,1,16,0.4,0.3
C1N16L4M4,0.6851851940155029,0.6875,0.9428571462631226,1,16,0.4,0.4
C1N16L4M5,0.6481481194496155,0.6481481194496155,1.0,1,16,0.4,0.5
C1N16L4M6,0.6913580298423767,0.6870748400688171,0.961904764175415,1,16,0.4,0.6
C1N16L4M7,0.7592592835426331,0.8299999833106995,0.7904762029647827,1,16,0.4,0.7
C1N16L5M3,0.6728395223617554,0.6645569801330566,1.0,1,16,0.5,0.3
C1N16L5M4,0.6604938507080078,0.6811594367027283,0.8952381014823914,1,16,0.5,0.4
C1N16L5M5,0.709876537322998,0.6959459185600281,0.9809523820877075,1,16,0.5,0.5
C1N16L5M6,0.6481481194496155,0.6481481194496155,1.0,1,16,0.5,0.6
C1N16L5M7,0.5864197611808777,0.9750000238418579,0.37142857909202576,1,16,0.5,0.7
C1N16L6M3,0.6913580298423767,0.6774193644523621,1.0,1,16,0.6,0.3
C1N16L6M4,0.6851851940155029,0.6730769276618958,1.0,1,16,0.6,0.4
C1N16L6M5,0.6111111044883728,0.95652174949646,0.41904762387275696,1,16,0.6,0.5
C1N16L6M6,0.4506172835826874,1.0,0.15238095819950104,1,16,0.6,0.6
C1N16L6M7,0.4938271641731262,0.9259259104728699,0.2380952388048172,1,16,0.6,0.7
C1N16L7M3,0.5493826866149902,0.6379310488700867,0.7047619223594666,1,16,0.7,0.3
C1N16L7M4,0.6481481194496155,0.6481481194496155,1.0,1,16,0.7,0.4
C1N16L7M5,0.7160493731498718,0.6979866027832031,0.9904761910438538,1,16,0.7,0.5
C1N16L7M6,0.6666666865348816,0.6834532618522644,0.9047619104385376,1,16,0.7,0.6
C1N16L7M7,0.7160493731498718,0.7006802558898926,0.9809523820877075,1,16,0.7,0.7
C1N32L3M3,0.7283950448036194,0.7440000176429749,0.8857142925262451,1,32,0.3,0.3
C1N32L3M4,0.6234567761421204,0.84375,0.5142857432365417,1,32,0.3,0.4
C1N32L3M5,0.6913580298423767,0.6774193644523621,1.0,1,32,0.3,0.5
C1N32L3M6,0.6913580298423767,0.6896551847457886,0.9523809552192688,1,32,0.3,0.6
C1N32L3M7,0.7777777910232544,0.7633587718009949,0.9523809552192688,1,32,0.3,0.7
C1N32L4M3,0.6481481194496155,0.6481481194496155,1.0,1,32,0.4,0.3
C1N32L4M4,0.6666666865348816,0.8311688303947449,0.6095238327980042,1,32,0.4,0.4
C1N32L4M5,0.6481481194496155,0.6481481194496155,1.0,1,32,0.4,0.5
C1N32L4M6,0.7407407164573669,0.7692307829856873,0.8571428656578064,1,32,0.4,0.6
C1N32L4M7,0.6790123581886292,0.6853147149085999,0.9333333373069763,1,32,0.4,0.7
C1N32L5M3,0.6481481194496155,0.6481481194496155,1.0,1,32,0.5,0.3
C1N32L5M4,0.7037037014961243,0.686274528503418,1.0,1,32,0.5,0.4
C1N32L5M5,0.7283950448036194,0.7132866978645325,0.9714285731315613,1,32,0.5,0.5
C1N32L5M6,0.6975308656692505,0.7058823704719543,0.9142857193946838,1,32,0.5,0.6
C1N32L5M7,0.6481481194496155,0.6481481194496155,1.0,1,32,0.5,0.7
C1N32L6M3,0.7222222089767456,0.699999988079071,1.0,1,32,0.6,0.3
C1N32L6M4,0.709876537322998,0.6907894611358643,1.0,1,32,0.6,0.4
C1N32L6M5,0.6728395223617554,0.6857143044471741,0.9142857193946838,1,32,0.6,0.5
C1N32L6M6,0.6481481194496155,0.6481481194496155,1.0,1,32,0.6,0.6
C1N32L6M7,0.4135802388191223,1.0,0.095238097012043,1,32,0.6,0.7
C1N32L7M3,0.6790123581886292,0.673202633857727,0.9809523820877075,1,32,0.7,0.3
C1N32L7M4,0.6481481194496155,0.6481481194496155,1.0,1,32,0.7,0.4
C1N32L7M5,0.6481481194496155,0.6481481194496155,1.0,1,32,0.7,0.5
C1N32L7M6,0.5432098507881165,0.8163265585899353,0.380952388048172,1,32,0.7,0.6
C1N32L7M7,0.6666666865348816,0.7339449524879456,0.761904776096344,1,32,0.7,0.7
C1N64L3M3,0.7283950448036194,0.756302535533905,0.8571428656578064,1,64,0.3,0.3
C1N64L3M4,0.7037037014961243,0.6887417435646057,0.9904761910438538,1,64,0.3,0.4
C1N64L3M5,0.7037037014961243,0.686274528503418,1.0,1,64,0.3,0.5
C1N64L3M6,0.6975308656692505,0.6866666674613953,0.9809523820877075,1,64,0.3,0.6
C1N64L3M7,0.6913580298423767,0.6870748400688171,0.961904764175415,1,64,0.3,0.7
C1N64L4M3,0.6851851940155029,0.6875,0.9428571462631226,1,64,0.4,0.3
C1N64L4M4,0.6913580298423767,0.6774193644523621,1.0,1,64,0.4,0.4
C1N64L4M5,0.6481481194496155,0.6481481194496155,1.0,1,64,0.4,0.5
C1N64L4M6,0.709876537322998,0.6933333277702332,0.9904761910438538,1,64,0.4,0.6
C1N64L4M7,0.5617284178733826,0.9047619104385376,0.3619047701358795,1,64,0.4,0.7
C1N64L5M3,0.709876537322998,0.6907894611358643,1.0,1,64,0.5,0.3
C1N64L5M4,0.6481481194496155,0.6481481194496155,1.0,1,64,0.5,0.4
C1N64L5M5,0.6481481194496155,0.6481481194496155,1.0,1,64,0.5,0.5
C1N64L5M6,0.6481481194496155,0.6481481194496155,1.0,1,64,0.5,0.6
C1N64L5M7,0.6790123581886292,0.920634925365448,0.5523809790611267,1,64,0.5,0.7
C1N64L6M3,0.6851851940155029,0.6824324131011963,0.961904764175415,1,64,0.6,0.3
C1N64L6M4,0.6481481194496155,0.6481481194496155,1.0,1,64,0.6,0.4
C1N64L6M5,0.6481481194496155,0.6481481194496155,1.0,1,64,0.6,0.5
C1N64L6M6,0.6913580298423767,0.692307710647583,0.9428571462631226,1,64,0.6,0.6
C1N64L6M7,0.7283950448036194,0.8588235378265381,0.6952381134033203,1,64,0.6,0.7
C1N64L7M3,0.654321014881134,0.6521739363670349,1.0,1,64,0.7,0.3
C1N64L7M4,0.6481481194496155,0.6481481194496155,1.0,1,64,0.7,0.4
C1N64L7M5,0.7283950448036194,0.801980197429657,0.7714285850524902,1,64,0.7,0.5
C1N64L7M6,0.5185185074806213,0.9655172228813171,0.2666666805744171,1,64,0.7,0.6
C1N64L7M7,0.7160493731498718,0.6979866027832031,0.9904761910438538,1,64,0.7,0.7
C1N128L3M3,0.6913580298423767,0.6774193644523621,1.0,1,128,0.3,0.3
C1N128L3M4,0.709876537322998,0.6907894611358643,1.0,1,128,0.3,0.4
C1N128L3M5,0.709876537322998,0.7301587462425232,0.8761904835700989,1,128,0.3,0.5
C1N128L3M6,0.6790123581886292,0.668789803981781,1.0,1,128,0.3,0.6
C1N128L3M7,0.7160493731498718,0.695364236831665,1.0,1,128,0.3,0.7
C1N128L4M3,0.6481481194496155,0.6481481194496155,1.0,1,128,0.4,0.3
C1N128L4M4,0.6790123581886292,0.668789803981781,1.0,1,128,0.4,0.4
C1N128L4M5,0.7530864477157593,0.7685950398445129,0.8857142925262451,1,128,0.4,0.5
C1N128L4M6,0.7345678806304932,0.9428571462631226,0.6285714507102966,1,128,0.4,0.6
C1N128L4M7,0.6481481194496155,0.6481481194496155,1.0,1,128,0.4,0.7
C1N128L5M3,0.7592592835426331,0.75,0.9428571462631226,1,128,0.5,0.3
C1N128L5M4,0.6913580298423767,0.6774193644523621,1.0,1,128,0.5,0.4
C1N128L5M5,0.7222222089767456,0.7054794430732727,0.9809523820877075,1,128,0.5,0.5
C1N128L5M6,0.6913580298423767,0.6797385811805725,0.9904761910438538,1,128,0.5,0.6
C1N128L5M7,0.7160493731498718,0.6979866027832031,0.9904761910438538,1,128,0.5,0.7
C1N128L6M3,0.7037037014961243,0.6912751793861389,0.9809523820877075,1,128,0.6,0.3
C1N128L6M4,0.6913580298423767,0.695035457611084,0.9333333373069763,1,128,0.6,0.4
C1N128L6M5,0.709876537322998,0.6907894611358643,1.0,1,128,0.6,0.5
C1N128L6M6,0.7160493731498718,0.6979866027832031,0.9904761910438538,1,128,0.6,0.6
C1N128L6M7,0.4691357910633087,1.0,0.18095238506793976,1,128,0.6,0.7
C1N128L7M3,0.604938268661499,0.7469879388809204,0.5904762148857117,1,128,0.7,0.3
C1N128L7M4,0.6481481194496155,0.6481481194496155,1.0,1,128,0.7,0.4
C1N128L7M5,0.6481481194496155,0.6481481194496155,1.0,1,128,0.7,0.5
C1N128L7M6,0.6172839403152466,0.8771929740905762,0.4761904776096344,1,128,0.7,0.6
C1N128L7M7,0.6481481194496155,0.6481481194496155,1.0,1,128,0.7,0.7
C2N2L3M3,0.6481481194496155,0.6481481194496155,1.0,2,2,0.3,0.3
C2N2L3M4,0.6481481194496155,0.6481481194496155,1.0,2,2,0.3,0.4
C2N2L3M5,0.6481481194496155,0.6481481194496155,1.0,2,2,0.3,0.5
C2N2L3M6,0.6481481194496155,0.6481481194496155,1.0,2,2,0.3,0.6
C2N2L3M7,0.6481481194496155,0.6481481194496155,1.0,2,2,0.3,0.7
C2N2L4M3,0.6419752836227417,0.6740740537643433,0.8666666746139526,2,2,0.4,0.3
C2N2L4M4,0.6481481194496155,0.6481481194496155,1.0,2,2,0.4,0.4
C2N2L4M5,0.6481481194496155,0.6481481194496155,1.0,2,2,0.4,0.5
C2N2L4M6,0.6481481194496155,0.6481481194496155,1.0,2,2,0.4,0.6
C2N2L4M7,0.6481481194496155,0.6481481194496155,1.0,2,2,0.4,0.7
C2N2L5M3,0.6481481194496155,0.6481481194496155,1.0,2,2,0.5,0.3
C2N2L5M4,0.6481481194496155,0.6481481194496155,1.0,2,2,0.5,0.4
C2N2L5M5,0.6481481194496155,0.6481481194496155,1.0,2,2,0.5,0.5
C2N2L5M6,0.6481481194496155,0.6481481194496155,1.0,2,2,0.5,0.6
C2N2L5M7,0.6481481194496155,0.6481481194496155,1.0,2,2,0.5,0.7
C2N2L6M3,0.6481481194496155,0.6481481194496155,1.0,2,2,0.6,0.3
C2N2L6M4,0.6481481194496155,0.6481481194496155,1.0,2,2,0.6,0.4
C2N2L6M5,0.6481481194496155,0.6481481194496155,1.0,2,2,0.6,0.5
C2N2L6M6,0.6481481194496155,0.6481481194496155,1.0,2,2,0.6,0.6
C2N2L6M7,0.6481481194496155,0.6481481194496155,1.0,2,2,0.6,0.7
C2N2L7M3,0.6481481194496155,0.6481481194496155,1.0,2,2,0.7,0.3
C2N2L7M4,0.6481481194496155,0.6481481194496155,1.0,2,2,0.7,0.4
C2N2L7M5,0.6481481194496155,0.6481481194496155,1.0,2,2,0.7,0.5
C2N2L7M6,0.6481481194496155,0.6481481194496155,1.0,2,2,0.7,0.6
C2N2L7M7,0.6481481194496155,0.6481481194496155,1.0,2,2,0.7,0.7
C2N4L3M3,0.6481481194496155,0.6481481194496155,1.0,2,4,0.3,0.3
C2N4L3M4,0.6481481194496155,0.6481481194496155,1.0,2,4,0.3,0.4
C2N4L3M5,0.6481481194496155,0.6481481194496155,1.0,2,4,0.3,0.5
C2N4L3M6,0.6913580298423767,0.6870748400688171,0.961904764175415,2,4,0.3,0.6
C2N4L3M7,0.6481481194496155,0.6481481194496155,1.0,2,4,0.3,0.7
C2N4L4M3,0.6481481194496155,0.6481481194496155,1.0,2,4,0.4,0.3
C2N4L4M4,0.6481481194496155,0.6481481194496155,1.0,2,4,0.4,0.4
C2N4L4M5,0.7037037014961243,0.686274528503418,1.0,2,4,0.4,0.5
C2N4L4M6,0.6481481194496155,0.6481481194496155,1.0,2,4,0.4,0.6
C2N4L4M7,0.6481481194496155,0.6481481194496155,1.0,2,4,0.4,0.7
C2N4L5M3,0.6481481194496155,0.6481481194496155,1.0,2,4,0.5,0.3
C2N4L5M4,0.6481481194496155,0.6481481194496155,1.0,2,4,0.5,0.4
C2N4L5M5,0.6481481194496155,0.6481481194496155,1.0,2,4,0.5,0.5
C2N4L5M6,0.6481481194496155,0.6481481194496155,1.0,2,4,0.5,0.6
C2N4L5M7,0.6481481194496155,0.6481481194496155,1.0,2,4,0.5,0.7
C2N4L6M3,0.6481481194496155,0.6481481194496155,1.0,2,4,0.6,0.3
C2N4L6M4,0.6481481194496155,0.6481481194496155,1.0,2,4,0.6,0.4
C2N4L6M5,0.6481481194496155,0.6481481194496155,1.0,2,4,0.6,0.5
C2N4L6M6,0.6481481194496155,0.6481481194496155,1.0,2,4,0.6,0.6
C2N4L6M7,0.6481481194496155,0.6481481194496155,1.0,2,4,0.6,0.7
C2N4L7M3,0.6481481194496155,0.6481481194496155,1.0,2,4,0.7,0.3
C2N4L7M4,0.6481481194496155,0.6481481194496155,1.0,2,4,0.7,0.4
C2N4L7M5,0.6481481194496155,0.6481481194496155,1.0,2,4,0.7,0.5
C2N4L7M6,0.6481481194496155,0.6481481194496155,1.0,2,4,0.7,0.6
C2N4L7M7,0.6481481194496155,0.6481481194496155,1.0,2,4,0.7,0.7
C2N8L3M3,0.6481481194496155,0.6481481194496155,1.0,2,8,0.3,0.3
C2N8L3M4,0.6481481194496155,0.6481481194496155,1.0,2,8,0.3,0.4
C2N8L3M5,0.6481481194496155,0.6481481194496155,1.0,2,8,0.3,0.5
C2N8L3M6,0.6790123581886292,0.682758629322052,0.9428571462631226,2,8,0.3,0.6
C2N8L3M7,0.6481481194496155,0.6481481194496155,1.0,2,8,0.3,0.7
C2N8L4M3,0.6481481194496155,0.6481481194496155,1.0,2,8,0.4,0.3
C2N8L4M4,0.46296295523643494,1.0,0.17142857611179352,2,8,0.4,0.4
C2N8L4M5,0.6481481194496155,0.6481481194496155,1.0,2,8,0.4,0.5
C2N8L4M6,0.6481481194496155,0.6481481194496155,1.0,2,8,0.4,0.6
C2N8L4M7,0.6481481194496155,0.6481481194496155,1.0,2,8,0.4,0.7
C2N8L5M3,0.7160493731498718,0.695364236831665,1.0,2,8,0.5,0.3
C2N8L5M4,0.6481481194496155,0.6481481194496155,1.0,2,8,0.5,0.4
C2N8L5M5,0.6481481194496155,0.6481481194496155,1.0,2,8,0.5,0.5
C2N8L5M6,0.6481481194496155,0.6481481194496155,1.0,2,8,0.5,0.6
C2N8L5M7,0.5987654328346252,0.7127659320831299,0.6380952596664429,2,8,0.5,0.7
C2N8L6M3,0.6481481194496155,0.6481481194496155,1.0,2,8,0.6,0.3
C2N8L6M4,0.6481481194496155,0.6481481194496155,1.0,2,8,0.6,0.4
C2N8L6M5,0.6481481194496155,0.6481481194496155,1.0,2,8,0.6,0.5
C2N8L6M6,0.6481481194496155,0.6481481194496155,1.0,2,8,0.6,0.6
C2N8L6M7,0.6481481194496155,0.6481481194496155,1.0,2,8,0.6,0.7
C2N8L7M3,0.5864197611808777,0.737500011920929,0.561904788017273,2,8,0.7,0.3
C2N8L7M4,0.6481481194496155,0.6481481194496155,1.0,2,8,0.7,0.4
C2N8L7M5,0.6481481194496155,0.6481481194496155,1.0,2,8,0.7,0.5
C2N8L7M6,0.6481481194496155,0.6481481194496155,1.0,2,8,0.7,0.6
C2N8L7M7,0.6481481194496155,0.6481481194496155,1.0,2,8,0.7,0.7
C2N16L3M3,0.7160493731498718,0.695364236831665,1.0,2,16,0.3,0.3
C2N16L3M4,0.5555555820465088,0.9714285731315613,0.32380953431129456,2,16,0.3,0.4
C2N16L3M5,0.4444444477558136,1.0,0.1428571492433548,2,16,0.3,0.5
C2N16L3M6,0.5864197611808777,0.9523809552192688,0.380952388048172,2,16,0.3,0.6
C2N16L3M7,0.6666666865348816,0.6603773832321167,1.0,2,16,0.3,0.7
C2N16L4M3,0.6481481194496155,0.6481481194496155,1.0,2,16,0.4,0.3
C2N16L4M4,0.709876537322998,0.6907894611358643,1.0,2,16,0.4,0.4
C2N16L4M5,0.6481481194496155,0.6481481194496155,1.0,2,16,0.4,0.5
C2N16L4M6,0.6975308656692505,0.6917808055877686,0.961904764175415,2,16,0.4,0.6
C2N16L4M7,0.7160493731498718,0.695364236831665,1.0,2,16,0.4,0.7
C2N16L5M3,0.6111111044883728,0.6615384817123413,0.8190476298332214,2,16,0.5,0.3
C2N16L5M4,0.6481481194496155,0.6481481194496155,1.0,2,16,0.5,0.4
C2N16L5M5,0.6481481194496155,0.6481481194496155,1.0,2,16,0.5,0.5
C2N16L5M6,0.6481481194496155,0.6481481194496155,1.0,2,16,0.5,0.6
C2N16L5M7,0.7037037014961243,0.686274528503418,1.0,2,16,0.5,0.7
C2N16L6M3,0.6172839403152466,0.6692913174629211,0.8095238208770752,2,16,0.6,0.3
C2N16L6M4,0.6481481194496155,0.6481481194496155,1.0,2,16,0.6,0.4
C2N16L6M5,0.654321014881134,0.6788321137428284,0.8857142925262451,2,16,0.6,0.5
C2N16L6M6,0.5432098507881165,0.642201840877533,0.6666666865348816,2,16,0.6,0.6
C2N16L6M7,0.6481481194496155,0.6481481194496155,1.0,2,16,0.6,0.7
C2N16L7M3,0.6481481194496155,0.6481481194496155,1.0,2,16,0.7,0.3
C2N16L7M4,0.6481481194496155,0.6481481194496155,1.0,2,16,0.7,0.4
C2N16L7M5,0.6481481194496155,0.6481481194496155,1.0,2,16,0.7,0.5
C2N16L7M6,0.6172839403152466,0.6666666865348816,0.8190476298332214,2,16,0.7,0.6
C2N16L7M7,0.6913580298423767,0.6774193644523621,1.0,2,16,0.7,0.7
C2N32L3M3,0.6975308656692505,0.6917808055877686,0.961904764175415,2,32,0.3,0.3
C2N32L3M4,0.6481481194496155,0.6481481194496155,1.0,2,32,0.3,0.4
C2N32L3M5,0.6790123581886292,0.6879432797431946,0.9238095283508301,2,32,0.3,0.5
C2N32L3M6,0.7160493731498718,0.695364236831665,1.0,2,32,0.3,0.6
C2N32L3M7,0.709876537322998,0.6907894611358643,1.0,2,32,0.3,0.7
C2N32L4M3,0.6728395223617554,0.6645569801330566,1.0,2,32,0.4,0.3
C2N32L4M4,0.6790123581886292,0.682758629322052,0.9428571462631226,2,32,0.4,0.4
C2N32L4M5,0.6481481194496155,0.6481481194496155,1.0,2,32,0.4,0.5
C2N32L4M6,0.7160493731498718,0.695364236831665,1.0,2,32,0.4,0.6
C2N32L4M7,0.7160493731498718,0.695364236831665,1.0,2,32,0.4,0.7
C2N32L5M3,0.6975308656692505,0.6818181872367859,1.0,2,32,0.5,0.3
C2N32L5M4,0.6790123581886292,0.7022900581359863,0.8761904835700989,2,32,0.5,0.4
C2N32L5M5,0.7160493731498718,0.695364236831665,1.0,2,32,0.5,0.5
C2N32L5M6,0.6481481194496155,0.6481481194496155,1.0,2,32,0.5,0.6
C2N32L5M7,0.6481481194496155,0.6481481194496155,1.0,2,32,0.5,0.7
C2N32L6M3,0.6481481194496155,0.6481481194496155,1.0,2,32,0.6,0.3
C2N32L6M4,0.6481481194496155,0.6481481194496155,1.0,2,32,0.6,0.4
C2N32L6M5,0.5925925970077515,0.8305084705352783,0.46666666865348816,2,32,0.6,0.5
C2N32L6M6,0.5987654328346252,0.8333333134651184,0.4761904776096344,2,32,0.6,0.6
C2N32L6M7,0.6481481194496155,0.6481481194496155,1.0,2,32,0.6,0.7
C2N32L7M3,0.6913580298423767,0.692307710647583,0.9428571462631226,2,32,0.7,0.3
C2N32L7M4,0.5432098507881165,1.0,0.29523810744285583,2,32,0.7,0.4
C2N32L7M5,0.7037037014961243,0.686274528503418,1.0,2,32,0.7,0.5
C2N32L7M6,0.6790123581886292,0.668789803981781,1.0,2,32,0.7,0.6
C2N32L7M7,0.6481481194496155,0.6481481194496155,1.0,2,32,0.7,0.7
C2N64L3M3,0.6666666865348816,0.707317054271698,0.8285714387893677,2,64,0.3,0.3
C2N64L3M4,0.6296296119689941,0.8571428656578064,0.5142857432365417,2,64,0.3,0.4
C2N64L3M5,0.6481481194496155,0.6481481194496155,1.0,2,64,0.3,0.5
C2N64L3M6,0.709876537322998,0.6907894611358643,1.0,2,64,0.3,0.6
C2N64L3M7,0.6604938507080078,0.65625,1.0,2,64,0.3,0.7
C2N64L4M3,0.6604938507080078,0.7777777910232544,0.6666666865348816,2,64,0.4,0.3
C2N64L4M4,0.6481481194496155,0.6481481194496155,1.0,2,64,0.4,0.4
C2N64L4M5,0.6481481194496155,0.6481481194496155,1.0,2,64,0.4,0.5
C2N64L4M6,0.7160493731498718,0.695364236831665,1.0,2,64,0.4,0.6
C2N64L4M7,0.7160493731498718,0.695364236831665,1.0,2,64,0.4,0.7
C2N64L5M3,0.6481481194496155,0.6481481194496155,1.0,2,64,0.5,0.3
C2N64L5M4,0.6481481194496155,0.6481481194496155,1.0,2,64,0.5,0.4
C2N64L5M5,0.6481481194496155,0.6481481194496155,1.0,2,64,0.5,0.5
