Nome da rede,Acuracia,Precisao,Recall,Camadas,neuronios,learning_rate,momentum
C1N4L5M7,0.709876537322998,0.6907894611358643,1.0,1,4,0.5,0.7
C1N4L6M3,0.6481481194496155,0.6481481194496155,1.0,1,4,0.6,0.3
C1N4L6M4,0.709876537322998,0.6907894611358643,1.0,1,4,0.6,0.4
C1N4L6M5,0.6172839403152466,0.8644067645072937,0.48571428656578064,1,4,0.6,0.5
C1N4L6M6,0.6728395223617554,0.6645569801330566,1.0,1,4,0.6,0.6
C1N4L6M7,0.6481481194496155,0.6481481194496155,1.0,1,4,0.6,0.7
C1N4L7M3,0.6481481194496155,0.6481481194496155,1.0,1,4,0.7,0.3
C1N4L7M4,0.6481481194496155,0.7307692170143127,0.723809540271759,1,4,0.7,0.4
C1N4L7M5,0.6481481194496155,0.6481481194496155,1.0,1,4,0.7,0.5
C1N4L7M6,0.6481481194496155,0.6481481194496155,1.0,1,4,0.7,0.6
C1N4L7M7,0.6481481194496155,0.6481481194496155,1.0,1,4,0.7,0.7
C1N8L3M3,0.7037037014961243,0.6938775777816772,0.9714285731315613,1,8,0.3,0.3
C1N8L3M4,0.6481481194496155,0.6481481194496155,1.0,1,8,0.3,0.4
C1N8L3M5,0.709876537322998,0.6933333277702332,0.9904761910438538,1,8,0.3,0.5
C1N8L3M6,0.709876537322998,0.6933333277702332,0.9904761910438538,1,8,0.3,0.6
C1N8L3M7,0.7037037014961243,0.7244094610214233,0.8761904835700989,1,8,0.3,0.7
C1N8L4M3,0.7037037014961243,0.686274528503418,1.0,1,8,0.4,0.3
C1N8L4M4,0.6666666865348816,0.6603773832321167,1.0,1,8,0.4,0.4
C1N8L4M5,0.7037037014961243,0.6912751793861389,0.9809523820877075,1,8,0.4,0.5
C1N8L4M6,0.6481481194496155,0.6481481194496155,1.0,1,8,0.4,0.6
C1N8L4M7,0.709876537322998,0.6959459185600281,0.9809523820877075,1,8,0.4,0.7
C1N8L5M3,0.6481481194496155,0.6481481194496155,1.0,1,8,0.5,0.3
C1N8L5M4,0.6481481194496155,0.6481481194496155,1.0,1,8,0.5,0.4
C1N8L5M5,0.6851851940155029,0.6753246784210205,0.9904761910438538,1,8,0.5,0.5
C1N8L5M6,0.654321014881134,0.6788321137428284,0.8857142925262451,1,8,0.5,0.6
C1N8L5M7,0.6481481194496155,0.6481481194496155,1.0,1,8,0.5,0.7
C1N8L6M3,0.6481481194496155,0.6481481194496155,1.0,1,8,0.6,0.3
C1N8L6M4,0.5,1.0,0.22857142984867096,1,8,0.6,0.4
C1N8L6M5,0.7037037014961243,0.686274528503418,1.0,1,8,0.6,0.5
C1N8L6M6,0.6481481194496155,0.6481481194496155,1.0,1,8,0.6,0.6
C1N8L6M7,0.5432098507881165,0.7313432693481445,0.46666666865348816,1,8,0.6,0.7
C1N8L7M3,0.6790123581886292,0.682758629322052,0.9428571462631226,1,8,0.7,0.3
C1N8L7M4,0.6481481194496155,0.6481481194496155,1.0,1,8,0.7,0.4
C1N8L7M5,0.7037037014961243,0.752212405204773,0.8095238208770752,1,8,0.7,0.5
C1N8L7M6,0.6481481194496155,0.6481481194496155,1.0,1,8,0.7,0.6
C1N8L7M7,0.6481481194496155,0.6481481194496155,1.0,1,8,0.7,0.7
C1N16L3M3,0.6666666865348816,0.6603773832321167,1.0,1,16,0.3,0.3
C1N16L3M4,0.7283950448036194,0.7606837749481201,0.8476190567016602,1,16,0.3,0.4
C1N16L3M5,0.7407407164573669,0.8247422575950623,0.761904776096344,1,16,0.3,0.5
C1N16L3M6,0.6481481194496155,0.6481481194496155,1.0,1,16,0.3,0.6
C1N16L3M7,0.6728395223617554,0.6645569801330566,1.0,1,16,0.3,0.7
C1N16L4M3,0.7037037014961243,0.6887417435646057,0.9904761910438538,1,16,0.4,0.3
C1N16L4M4,0.7160493731498718,0.7034482955932617,0.9714285731315613,1,16,0.4,0.4
C1N16L4M5,0.709876537322998,0.6907894611358643,1.0,1,16,0.4,0.5
C1N16L4M6,0.6481481194496155,0.6481481194496155,1.0,1,16,0.4,0.6
C1N16L4M7,0.6481481194496155,0.6481481194496155,1.0,1,16,0.4,0.7
C1N16L5M3,0.6481481194496155,0.6481481194496155,1.0,1,16,0.5,0.3
C1N16L5M4,0.6604938507080078,0.65625,1.0,1,16,0.5,0.4
C1N16L5M5,0.7037037014961243,0.6912751793861389,0.9809523820877075,1,16,0.5,0.5
C1N16L5M6,0.6419752836227417,0.6766917109489441,0.8571428656578064,1,16,0.5,0.6
C1N16L5M7,0.6913580298423767,0.6774193644523621,1.0,1,16,0.5,0.7
C1N16L6M3,0.6975308656692505,0.6818181872367859,1.0,1,16,0.6,0.3
C1N16L6M4,0.6481481194496155,0.6481481194496155,1.0,1,16,0.6,0.4
C1N16L6M5,0.6111111044883728,0.7142857313156128,0.6666666865348816,1,16,0.6,0.5
C1N16L6M6,0.6481481194496155,0.6481481194496155,1.0,1,16,0.6,0.6
C1N16L6M7,0.6728395223617554,0.6645569801330566,1.0,1,16,0.6,0.7
C1N16L7M3,0.6481481194496155,0.6481481194496155,1.0,1,16,0.7,0.3
C1N16L7M4,0.6481481194496155,0.6481481194496155,1.0,1,16,0.7,0.4
C1N16L7M5,0.6481481194496155,0.6481481194496155,1.0,1,16,0.7,0.5
C1N16L7M6,0.6481481194496155,0.6481481194496155,1.0,1,16,0.7,0.6
C1N16L7M7,0.6481481194496155,0.6481481194496155,1.0,1,16,0.7,0.7
C1N32L3M3,0.6975308656692505,0.6866666674613953,0.9809523820877075,1,32,0.3,0.3
C1N32L3M4,0.6790123581886292,0.682758629322052,0.9428571462631226,1,32,0.3,0.4
C1N32L3M5,0.7222222089767456,0.699999988079071,1.0,1,32,0.3,0.5
C1N32L3M6,0.709876537322998,0.6907894611358643,1.0,1,32,0.3,0.6
C1N32L3M7,0.7345678806304932,0.7924528121948242,0.800000011920929,1,32,0.3,0.7
C1N32L4M3,0.6790123581886292,0.668789803981781,1.0,1,32,0.4,0.3
C1N32L4M4,0.7345678806304932,0.8100000023841858,0.7714285850524902,1,32,0.4,0.4
C1N32L4M5,0.6790123581886292,0.668789803981781,1.0,1,32,0.4,0.5
C1N32L4M6,0.7222222089767456,0.738095223903656,0.8857142925262451,1,32,0.4,0.6
C1N32L4M7,0.6481481194496155,0.6481481194496155,1.0,1,32,0.4,0.7
C1N32L5M3,0.6790123581886292,0.668789803981781,1.0,1,32,0.5,0.3
C1N32L5M4,0.6481481194496155,0.6481481194496155,1.0,1,32,0.5,0.4
C1N32L5M5,0.6728395223617554,0.6688311696052551,0.9809523820877075,1,32,0.5,0.5
C1N32L5M6,0.7037037014961243,0.6965517401695251,0.961904764175415,1,32,0.5,0.6
C1N32L5M7,0.6481481194496155,0.6481481194496155,1.0,1,32,0.5,0.7
C1N32L6M3,0.6481481194496155,0.6481481194496155,1.0,1,32,0.6,0.3
C1N32L6M4,0.6234567761421204,0.8793103694915771,0.48571428656578064,1,32,0.6,0.4
C1N32L6M5,0.6481481194496155,0.6481481194496155,1.0,1,32,0.6,0.5
C1N32L6M6,0.7222222089767456,0.8947368264198303,0.6476190686225891,1,32,0.6,0.6
C1N32L6M7,0.6481481194496155,0.6481481194496155,1.0,1,32,0.6,0.7
C1N32L7M3,0.7160493731498718,0.695364236831665,1.0,1,32,0.7,0.3
C1N32L7M4,0.6604938507080078,0.65625,1.0,1,32,0.7,0.4
C1N32L7M5,0.709876537322998,0.6907894611358643,1.0,1,32,0.7,0.5
C1N32L7M6,0.6481481194496155,0.6481481194496155,1.0,1,32,0.7,0.6
C1N32L7M7,0.6481481194496155,0.6481481194496155,1.0,1,32,0.7,0.7
C1N64L3M3,0.6975308656692505,0.6891891956329346,0.9714285731315613,1,64,0.3,0.3
C1N64L3M4,0.6975308656692505,0.6842105388641357,0.9904761910438538,1,64,0.3,0.4
C1N64L3M5,0.654321014881134,0.6521739363670349,1.0,1,64,0.3,0.5
C1N64L3M6,0.6481481194496155,0.6481481194496155,1.0,1,64,0.3,0.6
C1N64L3M7,0.6913580298423767,0.7956989407539368,0.7047619223594666,1,64,0.3,0.7
C1N64L4M3,0.6913580298423767,0.6797385811805725,0.9904761910438538,1,64,0.4,0.3
C1N64L4M4,0.6481481194496155,0.6481481194496155,1.0,1,64,0.4,0.4
C1N64L4M5,0.709876537322998,0.6907894611358643,1.0,1,64,0.4,0.5
C1N64L4M6,0.654321014881134,0.6521739363670349,1.0,1,64,0.4,0.6
C1N64L4M7,0.6481481194496155,0.6481481194496155,1.0,1,64,0.4,0.7
C1N64L5M3,0.7037037014961243,0.8202247023582458,0.6952381134033203,1,64,0.5,0.3
C1N64L5M4,0.709876537322998,0.8536585569381714,0.6666666865348816,1,64,0.5,0.4
C1N64L5M5,0.6666666865348816,0.6603773832321167,1.0,1,64,0.5,0.5
C1N64L5M6,0.7654321193695068,0.8252426981925964,0.8095238208770752,1,64,0.5,0.6
C1N64L5M7,0.6851851940155029,0.6875,0.9428571462631226,1,64,0.5,0.7
C1N64L6M3,0.7592592835426331,0.7578125,0.9238095283508301,1,64,0.6,0.3
C1N64L6M4,0.6728395223617554,0.6645569801330566,1.0,1,64,0.6,0.4
C1N64L6M5,0.6851851940155029,0.7142857313156128,0.8571428656578064,1,64,0.6,0.5
C1N64L6M6,0.7160493731498718,0.695364236831665,1.0,1,64,0.6,0.6
C1N64L6M7,0.6481481194496155,0.6481481194496155,1.0,1,64,0.6,0.7
C1N64L7M3,0.6481481194496155,0.6481481194496155,1.0,1,64,0.7,0.3
C1N64L7M4,0.7160493731498718,0.8554216623306274,0.6761904954910278,1,64,0.7,0.4
C1N64L7M5,0.6234567761421204,0.6666666865348816,0.8380952477455139,1,64,0.7,0.5
C1N64L7M6,0.6481481194496155,0.6481481194496155,1.0,1,64,0.7,0.6
C1N64L7M7,0.6604938507080078,0.65625,1.0,1,64,0.7,0.7
C1N128L3M3,0.7222222089767456,0.7631579041481018,0.8285714387893677,1,128,0.3,0.3
C1N128L3M4,0.5987654328346252,0.8846153616905212,0.43809524178504944,1,128,0.3,0.4
C1N128L3M5,0.6975308656692505,0.6818181872367859,1.0,1,128,0.3,0.5
C1N128L3M6,0.654321014881134,0.6521739363670349,1.0,1,128,0.3,0.6
C1N128L3M7,0.6481481194496155,0.792682945728302,0.6190476417541504,1,128,0.3,0.7
C1N128L4M3,0.6481481194496155,0.6481481194496155,1.0,1,128,0.4,0.3
C1N128L4M4,0.654321014881134,0.6521739363670349,1.0,1,128,0.4,0.4
C1N128L4M5,0.6666666865348816,0.7628865838050842,0.7047619223594666,1,128,0.4,0.5
C1N128L4M6,0.7283950448036194,0.7606837749481201,0.8476190567016602,1,128,0.4,0.6
C1N128L4M7,0.7160493731498718,0.9402984976768494,0.6000000238418579,1,128,0.4,0.7
C1N128L5M3,0.6975308656692505,0.6917808055877686,0.961904764175415,1,128,0.5,0.3
C1N128L5M4,0.5617284178733826,0.925000011920929,0.3523809611797333,1,128,0.5,0.4
C1N128L5M5,0.6975308656692505,0.6818181872367859,1.0,1,128,0.5,0.5
C1N128L5M6,0.6481481194496155,0.6481481194496155,1.0,1,128,0.5,0.6
C1N128L5M7,0.6728395223617554,0.6857143044471741,0.9142857193946838,1,128,0.5,0.7
C1N128L6M3,0.6851851940155029,0.79347825050354,0.6952381134033203,1,128,0.6,0.3
C1N128L6M4,0.7469135522842407,0.8333333134651184,0.761904776096344,1,128,0.6,0.4
C1N128L6M5,0.6481481194496155,0.6481481194496155,1.0,1,128,0.6,0.5
C1N128L6M6,0.654321014881134,0.6521739363670349,1.0,1,128,0.6,0.6
C1N128L6M7,0.6481481194496155,0.6481481194496155,1.0,1,128,0.6,0.7
C1N128L7M3,0.6666666865348816,0.6603773832321167,1.0,1,128,0.7,0.3
C1N128L7M4,0.654321014881134,0.7951807379722595,0.6285714507102966,1,128,0.7,0.4
C1N128L7M5,0.6604938507080078,0.65625,1.0,1,128,0.7,0.5
C1N128L7M6,0.7222222089767456,0.699999988079071,1.0,1,128,0.7,0.6
C1N128L7M7,0.6666666865348816,0.6603773832321167,1.0,1,128,0.7,0.7
C2N2L3M3,0.6481481194496155,0.6481481194496155,1.0,2,2,0.3,0.3
C2N2L3M4,0.6481481194496155,0.6481481194496155,1.0,2,2,0.3,0.4
C2N2L3M5,0.6481481194496155,0.6481481194496155,1.0,2,2,0.3,0.5
C2N2L3M6,0.6481481194496155,0.6481481194496155,1.0,2,2,0.3,0.6
C2N2L3M7,0.6481481194496155,0.6481481194496155,1.0,2,2,0.3,0.7
C2N2L4M3,0.6481481194496155,0.6481481194496155,1.0,2,2,0.4,0.3
C2N2L4M4,0.6481481194496155,0.6481481194496155,1.0,2,2,0.4,0.4
C2N2L4M5,0.6481481194496155,0.6481481194496155,1.0,2,2,0.4,0.5
C2N2L4M6,0.6481481194496155,0.6481481194496155,1.0,2,2,0.4,0.6
C2N2L4M7,0.6481481194496155,0.6481481194496155,1.0,2,2,0.4,0.7
C2N2L5M3,0.6481481194496155,0.6481481194496155,1.0,2,2,0.5,0.3
C2N2L5M4,0.6481481194496155,0.6481481194496155,1.0,2,2,0.5,0.4
C2N2L5M5,0.6481481194496155,0.6481481194496155,1.0,2,2,0.5,0.5
C2N2L5M6,0.6481481194496155,0.6481481194496155,1.0,2,2,0.5,0.6
C2N2L5M7,0.6481481194496155,0.6481481194496155,1.0,2,2,0.5,0.7
C2N2L6M3,0.6481481194496155,0.6481481194496155,1.0,2,2,0.6,0.3
C2N2L6M4,0.6481481194496155,0.6481481194496155,1.0,2,2,0.6,0.4
C2N2L6M5,0.6481481194496155,0.6481481194496155,1.0,2,2,0.6,0.5
C2N2L6M6,0.6481481194496155,0.6481481194496155,1.0,2,2,0.6,0.6
C2N2L6M7,0.6481481194496155,0.6481481194496155,1.0,2,2,0.6,0.7
C2N2L7M3,0.6481481194496155,0.6481481194496155,1.0,2,2,0.7,0.3
C2N2L7M4,0.6481481194496155,0.6481481194496155,1.0,2,2,0.7,0.4
C2N2L7M5,0.6481481194496155,0.6481481194496155,1.0,2,2,0.7,0.5
C2N2L7M6,0.6481481194496155,0.6481481194496155,1.0,2,2,0.7,0.6
C2N2L7M7,0.6481481194496155,0.6481481194496155,1.0,2,2,0.7,0.7
C2N4L3M3,0.6481481194496155,0.6481481194496155,1.0,2,4,0.3,0.3
C2N4L3M4,0.5432098507881165,0.6302521228790283,0.7142857313156128,2,4,0.3,0.4
C2N4L3M5,0.7160493731498718,0.695364236831665,1.0,2,4,0.3,0.5
C2N4L3M6,0.6358024477958679,0.8026315569877625,0.5809524059295654,2,4,0.3,0.6
C2N4L3M7,0.6481481194496155,0.6481481194496155,1.0,2,4,0.3,0.7
C2N4L4M3,0.6790123581886292,0.673202633857727,0.9809523820877075,2,4,0.4,0.3
C2N4L4M4,0.6481481194496155,0.6481481194496155,1.0,2,4,0.4,0.4
C2N4L4M5,0.6481481194496155,0.6481481194496155,1.0,2,4,0.4,0.5
C2N4L4M6,0.7160493731498718,0.695364236831665,1.0,2,4,0.4,0.6
C2N4L4M7,0.6481481194496155,0.6481481194496155,1.0,2,4,0.4,0.7
C2N4L5M3,0.6481481194496155,0.6481481194496155,1.0,2,4,0.5,0.3
C2N4L5M4,0.6481481194496155,0.6481481194496155,1.0,2,4,0.5,0.4
C2N4L5M5,0.6481481194496155,0.6481481194496155,1.0,2,4,0.5,0.5
C2N4L5M6,0.6481481194496155,0.6481481194496155,1.0,2,4,0.5,0.6
C2N4L5M7,0.6481481194496155,0.6481481194496155,1.0,2,4,0.5,0.7
C2N4L6M3,0.6481481194496155,0.6481481194496155,1.0,2,4,0.6,0.3
C2N4L6M4,0.6481481194496155,0.6481481194496155,1.0,2,4,0.6,0.4
C2N4L6M5,0.6481481194496155,0.6481481194496155,1.0,2,4,0.6,0.5
C2N4L6M6,0.6481481194496155,0.6481481194496155,1.0,2,4,0.6,0.6
C2N4L6M7,0.6481481194496155,0.6481481194496155,1.0,2,4,0.6,0.7
C2N4L7M3,0.6481481194496155,0.6481481194496155,1.0,2,4,0.7,0.3
C2N4L7M4,0.6481481194496155,0.6481481194496155,1.0,2,4,0.7,0.4
C2N4L7M5,0.6481481194496155,0.6481481194496155,1.0,2,4,0.7,0.5
C2N4L7M6,0.6481481194496155,0.6481481194496155,1.0,2,4,0.7,0.6
C2N4L7M7,0.6481481194496155,0.6481481194496155,1.0,2,4,0.7,0.7
C2N8L3M3,0.7037037014961243,0.6938775777816772,0.9714285731315613,2,8,0.3,0.3
C2N8L3M4,0.6975308656692505,0.6917808055877686,0.961904764175415,2,8,0.3,0.4
C2N8L3M5,0.6481481194496155,0.6481481194496155,1.0,2,8,0.3,0.5
C2N8L3M6,0.6481481194496155,0.6481481194496155,1.0,2,8,0.3,0.6
C2N8L3M7,0.6481481194496155,0.6481481194496155,1.0,2,8,0.3,0.7
C2N8L4M3,0.6481481194496155,0.6481481194496155,1.0,2,8,0.4,0.3
C2N8L4M4,0.6481481194496155,0.6481481194496155,1.0,2,8,0.4,0.4
C2N8L4M5,0.654321014881134,0.7882353067398071,0.6380952596664429,2,8,0.4,0.5
C2N8L4M6,0.6481481194496155,0.6481481194496155,1.0,2,8,0.4,0.6
C2N8L4M7,0.6481481194496155,0.6481481194496155,1.0,2,8,0.4,0.7
C2N8L5M3,0.6481481194496155,0.6481481194496155,1.0,2,8,0.5,0.3
C2N8L5M4,0.6790123581886292,0.668789803981781,1.0,2,8,0.5,0.4
C2N8L5M5,0.6481481194496155,0.6481481194496155,1.0,2,8,0.5,0.5
C2N8L5M6,0.654321014881134,0.6521739363670349,1.0,2,8,0.5,0.6
C2N8L5M7,0.43209877610206604,1.0,0.12380952388048172,2,8,0.5,0.7
C2N8L6M3,0.6481481194496155,0.6481481194496155,1.0,2,8,0.6,0.3
C2N8L6M4,0.7160493731498718,0.695364236831665,1.0,2,8,0.6,0.4
C2N8L6M5,0.6481481194496155,0.6481481194496155,1.0,2,8,0.6,0.5
C2N8L6M6,0.6481481194496155,0.6481481194496155,1.0,2,8,0.6,0.6
C2N8L6M7,0.6481481194496155,0.6481481194496155,1.0,2,8,0.6,0.7
C2N8L7M3,0.6481481194496155,0.6481481194496155,1.0,2,8,0.7,0.3
C2N8L7M4,0.6481481194496155,0.6481481194496155,1.0,2,8,0.7,0.4
C2N8L7M5,0.6481481194496155,0.6481481194496155,1.0,2,8,0.7,0.5
C2N8L7M6,0.6481481194496155,0.6481481194496155,1.0,2,8,0.7,0.6
C2N8L7M7,0.6481481194496155,0.6481481194496155,1.0,2,8,0.7,0.7
C2N16L3M3,0.6481481194496155,0.6481481194496155,1.0,2,16,0.3,0.3
C2N16L3M4,0.7037037014961243,0.686274528503418,1.0,2,16,0.3,0.4
C2N16L3M5,0.6481481194496155,0.6481481194496155,1.0,2,16,0.3,0.5
C2N16L3M6,0.6234567761421204,0.7749999761581421,0.5904762148857117,2,16,0.3,0.6
C2N16L3M7,0.6975308656692505,0.6891891956329346,0.9714285731315613,2,16,0.3,0.7
C2N16L4M3,0.40740740299224854,1.0,0.08571428805589676,2,16,0.4,0.3
C2N16L4M4,0.6481481194496155,0.6481481194496155,1.0,2,16,0.4,0.4
C2N16L4M5,0.6481481194496155,0.6481481194496155,1.0,2,16,0.4,0.5
C2N16L4M6,0.7160493731498718,0.7006802558898926,0.9809523820877075,2,16,0.4,0.6
C2N16L4M7,0.6481481194496155,0.6481481194496155,1.0,2,16,0.4,0.7
C2N16L5M3,0.6481481194496155,0.6481481194496155,1.0,2,16,0.5,0.3
C2N16L5M4,0.6728395223617554,0.6780821681022644,0.9428571462631226,2,16,0.5,0.4
C2N16L5M5,0.6481481194496155,0.6481481194496155,1.0,2,16,0.5,0.5
C2N16L5M6,0.6481481194496155,0.6481481194496155,1.0,2,16,0.5,0.6
C2N16L5M7,0.6481481194496155,0.6481481194496155,1.0,2,16,0.5,0.7
C2N16L6M3,0.6481481194496155,0.6481481194496155,1.0,2,16,0.6,0.3
C2N16L6M4,0.6481481194496155,0.6481481194496155,1.0,2,16,0.6,0.4
C2N16L6M5,0.6481481194496155,0.6481481194496155,1.0,2,16,0.6,0.5
C2N16L6M6,0.6481481194496155,0.6481481194496155,1.0,2,16,0.6,0.6
C2N16L6M7,0.6481481194496155,0.6481481194496155,1.0,2,16,0.6,0.7
C2N16L7M3,0.6481481194496155,0.6481481194496155,1.0,2,16,0.7,0.3
C2N16L7M4,0.6481481194496155,0.6481481194496155,1.0,2,16,0.7,0.4
C2N16L7M5,0.654321014881134,0.6788321137428284,0.8857142925262451,2,16,0.7,0.5
C2N16L7M6,0.6172839403152466,0.6641221642494202,0.8285714387893677,2,16,0.7,0.6
C2N16L7M7,0.6481481194496155,0.6481481194496155,1.0,2,16,0.7,0.7
C2N32L3M3,0.6481481194496155,0.6481481194496155,1.0,2,32,0.3,0.3
C2N32L3M4,0.6913580298423767,0.6896551847457886,0.9523809552192688,2,32,0.3,0.4
C2N32L3M5,0.6481481194496155,0.6481481194496155,1.0,2,32,0.3,0.5
C2N32L3M6,0.6913580298423767,0.692307710647583,0.9428571462631226,2,32,0.3,0.6
C2N32L3M7,0.709876537322998,0.7685185074806213,0.7904762029647827,2,32,0.3,0.7
C2N32L4M3,0.6975308656692505,0.6917808055877686,0.961904764175415,2,32,0.4,0.3
C2N32L4M4,0.6481481194496155,0.6481481194496155,1.0,2,32,0.4,0.4
C2N32L4M5,0.654321014881134,0.6521739363670349,1.0,2,32,0.4,0.5
C2N32L4M6,0.6481481194496155,0.6481481194496155,1.0,2,32,0.4,0.6
C2N32L4M7,0.7160493731498718,0.695364236831665,1.0,2,32,0.4,0.7
C2N32L5M3,0.6481481194496155,0.6481481194496155,1.0,2,32,0.5,0.3
C2N32L5M4,0.6296296119689941,0.6829268336296082,0.800000011920929,2,32,0.5,0.4
C2N32L5M5,0.7037037014961243,0.6912751793861389,0.9809523820877075,2,32,0.5,0.5
C2N32L5M6,0.6604938507080078,0.65625,1.0,2,32,0.5,0.6
C2N32L5M7,0.6481481194496155,0.6481481194496155,1.0,2,32,0.5,0.7
C2N32L6M3,0.5370370149612427,0.6271186470985413,0.7047619223594666,2,32,0.6,0.3
C2N32L6M4,0.6975308656692505,0.6818181872367859,1.0,2,32,0.6,0.4
C2N32L6M5,0.6481481194496155,0.6481481194496155,1.0,2,32,0.6,0.5
C2N32L6M6,0.7345678806304932,0.7540983557701111,0.8761904835700989,2,32,0.6,0.6
C2N32L6M7,0.6481481194496155,0.6481481194496155,1.0,2,32,0.6,0.7
C2N32L7M3,0.6481481194496155,0.6481481194496155,1.0,2,32,0.7,0.3
C2N32L7M4,0.6481481194496155,0.6481481194496155,1.0,2,32,0.7,0.4
C2N32L7M5,0.6481481194496155,0.6481481194496155,1.0,2,32,0.7,0.5
C2N32L7M6,0.709876537322998,0.6907894611358643,1.0,2,32,0.7,0.6
C2N32L7M7,0.6481481194496155,0.6481481194496155,1.0,2,32,0.7,0.7
C2N64L3M3,0.6728395223617554,0.6911764740943909,0.8952381014823914,2,64,0.3,0.3
C2N64L3M4,0.709876537322998,0.6907894611358643,1.0,2,64,0.3,0.4
C2N64L3M5,0.6481481194496155,0.6481481194496155,1.0,2,64,0.3,0.5
C2N64L3M6,0.6913580298423767,0.6774193644523621,1.0,2,64,0.3,0.6
C2N64L3M7,0.6234567761421204,0.9399999976158142,0.4476190507411957,2,64,0.3,0.7
C2N64L4M3,0.7037037014961243,0.686274528503418,1.0,2,64,0.4,0.3
C2N64L4M4,0.6975308656692505,0.6818181872367859,1.0,2,64,0.4,0.4
C2N64L4M5,0.709876537322998,0.6933333277702332,0.9904761910438538,2,64,0.4,0.5
C2N64L4M6,0.6481481194496155,0.6481481194496155,1.0,2,64,0.4,0.6
C2N64L4M7,0.7160493731498718,0.695364236831665,1.0,2,64,0.4,0.7
C2N64L5M3,0.37654322385787964,1.0,0.03809523954987526,2,64,0.5,0.3
C2N64L5M4,0.6728395223617554,0.824999988079071,0.6285714507102966,2,64,0.5,0.4
C2N64L5M5,0.7037037014961243,0.686274528503418,1.0,2,64,0.5,0.5
C2N64L5M6,0.6481481194496155,0.6481481194496155,1.0,2,64,0.5,0.6
C2N64L5M7,0.6481481194496155,0.6481481194496155,1.0,2,64,0.5,0.7
C2N64L6M3,0.6481481194496155,0.6481481194496155,1.0,2,64,0.6,0.3
